,address,quantity,percetages
564,0x6D3798709BB709F72BD466AE8003d0D01A15EE8D,"55,391.381385569038956999",0.0055
565,0xD1B971CCb721016B2D0628DE48098A9Cf71B7068,"55,366.166688555431154721",0.0055
566,0xC0E282b5284A728698f4e1Da0ba34fF308E1e82B,"55,000.207660890909836404",0.0055
567,0x4235461809D675078a0b3FaED4a00527f65cB557,"54,945.212607230954010885",0.0055
568,0xC1a398504549543Bc2D91725E41F1Cdd6d49c477,"54,821.935386750038570912",0.0055
569,0x917F52175654D704D6dFD324472f33c319180268,"54,539.783069882051325055",0.0055
570,0xd8e0ca5253C904B8e410E0a4DBC1065876a38464,"54,430.780206351924174653",0.0054
571,0x5aA607f527fAcfC2D88E01bBAD74E49C38eE2668,"54,188.849581826621192061",0.0054
572,0x05Bef39159368764804a79434ff5EAEF76f59B54,"53,909.556872757275659386",0.0054
573,0x242d1ffE80670D10e96F9868bFFF7Dc021450708,"53,782.633207131247907956",0.0054
574,0x592155F2201c3D05BDD017B4955623efa88c37a2,"53,401.791174102092855897",0.0053
575,0xDc9732461b9d09680FfACD620F8C08d815ea1736,"53,329.747671409499382238",0.0053
576,0xbD44923F0BaE4c06A4170A294C66f0aFdB232726,"53,033.710460120580618981",0.0053
577,0x5CBDe23C6485426431D5478da3A2F9b6797Fa0cA,"52,858.585790239978836394",0.0053
578,0x0982f0115b5855004e37Df6f2c0Ed927dd2Ed796,"52,668.572851650473227476",0.0053
579,0x546FE1Ba130DA27336C88BAC5Da6a608480F6878,"52,453.726795426837119643",0.0052
580,0xCe797b56F9637aaf4058C38093949AAfbf48Ef57,"52,366.522026681805315906",0.0052
581,0xC36b7917781b8fde795925f3AAf22B1a4b17f0Bb,"52,239.196398720369351436",0.0052
582,0x4F923E42793F2d9259e8ac95F2f01C2aBF30ed0B,"52,188.772163698666342926",0.0052
583,0xca13E01bAB0B7833072985D885B5F129539ca7af,"51,840.702412866132815419",0.0052
584,0x4F1d257F866DB120AD985d92298e677a5c7Dd771,"51,730.551780098736827249",0.0052
585,0x7a5463b3849cce5410560FB7f5382C7BA11b55f8,"51,339.960827520866992867",0.0051
586,0xB96EccC15D453D6b907a50b9114061554d57E08d,"51,266.32706459353474161",0.0051
587,0x0B516Edc029eC08075B7d4E0267f6D5015E2C342,"50,968.728163451970598584",0.0051
588,0x54B6A4Ed74DAb2A4dAad798732150187BFbb267b,"50,796.289070553649364894",0.0051
589,0xD19ae13Cf2eC26cBB9Edb066cDb3Ba3fD424c23B,"50,715.233624547663457878",0.0051
590,0x04a52c35B9055FE8821ca0d34EF73457f5B1844E,"50,695.681781845992804309",0.0051
591,0xbEF56c68c645346DFD47b5F0B68D6256ea96667d,"50,635.426131231592263531",0.0051
592,0x17b5D299DFE5E5F7D6ac8C8a9dEe9558397CAfaC,"50,577.214816524903012906",0.0051
593,0x70954be8f3f73222A69f7F54f2433694199d1d3C,"50,325.666548639560887991",0.0050
594,0x79a80041420c63C5Cc9fc93817019fcA7b0e6265,"50,240.827791921141011343",0.0050
595,0xAEe989FdA15dfA276bEbF116B81d26ba233235Ce,"50,175.236282971296401865",0.0050
596,0x4a4f365cb9422556D995ed3aD2c446D008350355,"50,000",0.0050
597,0x055114237FB9F0e6Cf889d9D8a50393bDE269158,"50,000",0.0050
598,0x35c44B8dD7C2c17DC1443b4090D243Fa435eA690,"49,741.096743856541596294",0.0050
599,0xd0b404421ABDCdD1c5a04bC46eB91110e0783196,"49,443.214382427144101515",0.0049
600,0x5158134045C94b7407E8062513ecCF4FB3BB1674,"49,424.785985862717384718",0.0049
601,0x702D6DeF95d59E31ebA8420372821c2E49F2D607,"49,235.712548278090204309",0.0049
602,0x88CBC58E412f7F266D519ddd185E4938cF30969a,"49,098.299530329501462482",0.0049
603,0x9fc9E9645BCe9fc7bDfC98Dd8F043C17F919b2eb,"49,074.034989412859646656",0.0049
604,0xDad92dadE7ED2d5340B102931Dd4c2D7EbAFbA58,"49,050.986705315764737811",0.0049
605,0x32C218e1BCFfE3EA55584ACE97e0c4B8f8C604CB,"48,985.433392330195151079",0.0049
606,0xF17945C7fDbaaeB906Be33C50eb2eD2753434151,"48,895.4253892569734628",0.0049
607,0xa1Cd45953095210477ca7f6d7D0Dad4f48688c45,"48,585.200877630410317909",0.0049
608,0xA54a2D17b76421caEb59e9DdE31bdf8b40BC0290,"48,554.459610826988166925",0.0049
609,0xAF86Fda3f1Fe4604432daD93541F1B98450f15A0,"48,238.732254016780222684",0.0048
610,0xaFD6974940FCadc4F22d5260D672e3CA222409b8,"48,106.952793328440863237",0.0048
611,0x26ff70AF2b903bC8DC788727e0CF4Dce5e98908F,"48,004.372663514391276451",0.0048
612,0x4A0d06FED61D7da567ceeD4Cf6A6db9Be7dA4a32,"47,760.752832044999407639",0.0048
613,0x26F4Ea30c1E82c3545Ef363c3faDEe48CB5a5eCe,"47,708.195337542157743097",0.0048
614,0x1BF07585dc79666cfCCABaAc46E4fE43e20f444b,"47,503.567430944054812826",0.0048
615,0xB1fE8d7274EFCaD6571F11465709a7dF0521B2A9,"47,363.095999226679154586",0.0047
616,0x5f788aAd120e5dA0d64730A3D38f1D4Ace3884e2,"47,327.762880401653567176",0.0047
617,0x451908a0E001869aed91cB3705e9e6e45Ea357a9,"47,318.762991650570907837",0.0047
618,0xf672F94B4b0F2F647efA61ca6E0973e11750Cae2,"47,123.112353395667050164",0.0047
619,0x5dd91CCa1103f356aB7f6b1C28A6dad6149AffBB,"47,088.001764146359614672",0.0047
620,0xF136D82CF20AB3bf7E618a61447c4A731534e2A0,"46,778.783151876527461887",0.0047
621,0x69420a842C1769789Ffa0D62DdB44036A304F3DD,"46,516.042210069275268895",0.0047
622,0xd0B07107d309986Ed0c8DA79047a4f07a4AEa960,"46,419.302698429737140392",0.0046
623,0x672d05BC5a3fc26308fD8b1412B574dC3fa359De,"46,375.383110557642527607",0.0046
624,0x411B812Bb9bC1f14fCD258D64862eB0dCf993880,"46,338.90098739814972927",0.0046
625,0x6112CCD35667a9067f51c30880964346b9D3aF1c,"46,250.552215960103754758",0.0046
626,0x5f844cCdb73f685900076B4C1d90cC5aD242FbDE,"45,933.027282854273193268",0.0046
627,0xB5dE2FaBF1A5668485B0fC7138d0BE27E1A226B9,"45,675.600223854486675259",0.0046
628,0xdaC2c5D760ff866BC796DDb88dFfEc3D9A90b7e5,"45,591.661956334134137603",0.0046
629,0x4E2af3aC0571eCC47Cf4D539F9bbdf1996741C98,"45,496.33639181782000567",0.0045
630,0x3B1839502E68fc35b994d933EF6934Ef6dE2cd43,"45,433.46832700030998571",0.0045
631,0xa8736d26162c74BE3908d105594Ab8C18eD25225,"45,124.430345629488452927",0.0045
632,0xf00A732b0B421d36Bb9B07642E91F3147aF0431F,"45,121.925275164508255374",0.0045
633,0x9AA5aEa69A783c3A775D5ed0b874E19647184912,"45,088.332867198360737633",0.0045
634,0x4F95bc90E08699d62025df57FC63eFcEfCa073Bd,"45,081.994950421450698283",0.0045
635,0x5A6117B9E8A5fDE5275A252468E875bc7Fd0e2fD,"45,005.759097980975336884",0.0045
636,0x06194A45288aa6d19008AAeD6C8545881E26F5f0,"44,911.44",0.0045
637,0x7eb4119794c39C45E21C071d2f60520e4131da04,"44,882.750853547168322314",0.0045
638,0x57D37aD26BFdFe91D7FB606112C29C3310cB5297,"44,769.829766513110834264",0.0045
639,0x9AE340F9809D9088d7BbD8c81a01E0Dbd39905e6,"44,627.395467383012865085",0.0045
640,0xE0fa7BF6827221A5275505D163a2989F6f0DFCFb,"44,603.468281957616159036",0.0045
641,0x7A85A426b3192e0F634c79cB65cE28226953182D,"44,402.568842879681597423",0.0044
642,0x6867DF70537Fb2D8c0EF1440A7c0EA9F6be9D891,"44,375.782785165295955768",0.0044
643,0x0F35632C8834B20851138B707D9FeB4Dc46e8A18,"44,294.668722099035834383",0.0044
644,0xAFF332f0E5567a07632949C6b21D8323Ba53f211,"44,112.190745855849058635",0.0044
645,0x311c836198953523A50bA98f449D0d1aDF16b34f,"43,972.645242623324386891",0.0044
646,0x925608D2D17D7C9A39410a2be63a5652E78eA4c2,"43,745.554341212415629701",0.0044
647,0x05cf03eEEAa89B5F4f43faeA05264322B471Ec21,"43,675.92119257003166321",0.0044
648,0x627a0921B3d1183a752e25305E940B122b7e87F1,"43,670.814233236447204393",0.0044
649,0x1c7D965572A70238ad4baDdE9fbDD23f1F1A44b4,"43,631.545295287956119132",0.0044
650,0x6e59B91bf875942cb174068879E5c89957F85F5F,"43,476.335464779265714313",0.0043
651,0xD0e2D3fD97be9Cc517d788333A14D85592A1bA77,"43,422.909492987663948436",0.0043
652,0xA72Dd12B9329E6eFE095C030f361131604A79586,"43,360.079921959986245353",0.0043
653,0xCb57bCd93B07d68e39A98bb8061CDe5Bb4684952,"43,190.458166873887442146",0.0043
654,0xB51C782aB4a3DA56e4bcA54d464251a3448FA63c,"43,077.007622640509164293",0.0043
655,0x88856e347e89349F18bBA49c8C096cefc50DdD7d,"43,033.710210969186632519",0.0043
656,0x11111113eA761E8605CE2bb5051F74D2940E3B6B,"43,008.234146650937947917",0.0043
657,0x2AdD4Ea65c917a166d8b379c80d354205C44240D,"42,847.96548435106257136",0.0043
658,0x0e6E94Aa6ff60B5D6dD393Bd7F58792B00F6A80D,"42,497.85227864588559457",0.0042
659,0x9c5d0f78af6c7b52D06aDCDfc70869101dB622Aa,"42,105.732010484168207179",0.0042
660,0x74ed65CbA645243EBdD33fb8f074D5bDE1Ff2f59,"41,925.376578702679858512",0.0042
661,0x537D58223C44324C6e46F2C8049fc87Cc3276e72,"41,754.678418293791358172",0.0042
662,0xe4270Ebe6E75dc28D40Fa58635B53Eab945b24A7,"41,681.933935203549433237",0.0042
663,0xd1897C00246f87a40A57c70AF8600C6CAd1B12A4,"41,631.218020012460418229",0.0042
664,0x808C136858C6Ef2d6819FaA2e0c09548bB03c1F0,"41,605.170831304274738991",0.0042
665,0xC78843859b780F29f703dbBb80f96f176c83E7a4,"41,445.392139473584604786",0.0041
666,0xBf3BfDD982c9eEcF15e7FD79F2d3a4772E09c607,"41,375.569086511755262516",0.0041
667,0x748d4Efa050Fec0b9BA60789E1Ffb1C68F412D4C,"41,236.829520203086038572",0.0041
668,0x85Dfe30ed831B469783824128f634da712ab77Bb,"41,207.407893420969726636",0.0041
669,0xF53A6D76FcC22295FEA90136cf27085c16436378,"41,201.352397983839545176",0.0041
670,0xF9e9227154E6819639ff6Dc18335a34D0c0be267,"41,153.835988999268395047",0.0041
671,0x9448Ca73AC452CB0194d0c919c3e84876D7AA8A8,"41,001.883430611136231817",0.0041
672,0xe60B047aC7A95C24A463fefb226af6DCc1B7d4a1,"41,000.045595036032333178",0.0041
673,0xfe17fF2935934ed4e5247A2A4B842Ed553170A5B,"40,959.481666888398800107",0.0041
674,0xf0e726A66CEc45A28743cc56D6A79C13B175870D,"40,714.670071355017008681",0.0041
675,0x091E3a29506f611B1ec9418fc2a6B3F0977210Bc,"40,700.76044093049709636",0.0041
676,0xf533089e64E61830CF0fE0B5898BDd879DCADCCc,"40,694.931044067684411385",0.0041
677,0xcFA589bF760d0DAAF11d0f5118AFb3f884b75102,"40,592.050902452779159187",0.0041
678,0xB75F1B45D1DF527EDF072368Cb7BB9ba73196076,"40,554.329249625576543279",0.0041
679,0xbb2d4F53128027b6599244A5fB95B027EA803eaC,"40,517.51926067816467001",0.0041
680,0xb537375aec0748Ae72A8EC7C897d460332b789b1,"40,512.167334126835599205",0.0041
681,0xCa077a26544657B08508E1F02236fC10bAc86bf3,"40,482.193859376698682799",0.0040
682,0x6bF77762d1eA252a3e9F40e4696A72F80bdC67f7,"40,358.870239576841301871",0.0040
683,0x67c95e576Acb60e240cEcc80873c8584f492C068,"40,229.420823281935395293",0.0040
684,0xCCe998e46Fe6d8106AcaEbD174Ad75Bb614875a4,"40,105.910819028422006694",0.0040
685,0x07e1DC1fB41925f657238dBdcAb578a845bdDC91,"40,001.20939654330149459",0.0040
686,0x577ac491cbF08a2A00a0875C4924460b3Fa3aaAE,"40,000.00000003970119335",0.0040
687,0xAe8F20EAAf5f2c986Bcba6199c30966D2c761d0d,"40,000.000000009513921664",0.0040
688,0x2C5b41EB7ebECa77632C09de526bddBa873A2593,"39,964.212649813762562647",0.0040
689,0x065ECC33c70b93bEA164504636cCb66321268f79,"39,904.948280750809015827",0.0040
690,0xEf1366BB04B3ef7F8c6fF01E5dd33E3269678a25,"39,895.785094475507947458",0.0040
691,0x03d04d44e429E3bD4F8d2A3815fb5A1D6B72052b,"39,884.364667524213629479",0.0040
692,0xC0adE5dACBfD2C4Db9ad250d1519da69a96DF0CC,"39,530.88386958471797796",0.0040
693,0x2b3bf74B29f59fb8dDA41Cf3d6A8DA28CF8e7921,"39,417.02349568",0.0039
694,0x549AB0950705282d3a25fde30cA699E0b20EE363,"39,316.841466178131722395",0.0039
695,0x499a1b7cd389033Ceb0c7a0fAdF5161ADc068592,"39,030.032604750366988192",0.0039
696,0x33AE939D7732f05281eCa6FfAf18f134dc7250C9,"38,973.747172829275689252",0.0039
697,0x60F0eDe5fa0f615f54968fC7c552c63dA7565b0A,"38,810.598346420172559641",0.0039
698,0x4c4450835b2eC6fE0A996EBC57325D2629aAEEf8,"38,683.688848107559989669",0.0039
699,0xfBA6898384C6b1Fa0b4d59ca79b0dB5B54A13851,"38,544.65461901138193472",0.0039
700,0x2c0aEB0271a92c293a558f6e1BA6c0eD5a723d51,"38,509.949570776377639194",0.0039
701,0x42ef18C94Ae429B60698E27D941487b400967cc1,"38,439.834671372098446575",0.0038
702,0x8575C8A88d65e1DCc5b53b8747a1dcFF81aF47F8,"38,393.484864029688035361",0.0038
703,0x1D5Df6739529134C638Ad47461a0d6128FE9c1d8,"38,317.932074934608796288",0.0038
704,0x64368d7285aF8E7985b398953f969238C1c3C663,"38,226.287952710050687124",0.0038
705,0x3bb287b91B3F926DD4A2F0EE037d62250B62A26b,"38,208.982081427183859837",0.0038
706,0x0cdd61Fe995b50B7881bfc1b08221066266fB0B6,"38,106.361039292509173646",0.0038
707,0xBD3183A293b3bEA81479bE052491207F1A328ADF,"37,567.08028043127927374",0.0038
708,0xbD5d3A43EE08a84E9BfABFAebBfCe3df1CE725C9,"37,391.959539259217636913",0.0037
709,0x7cdad3262B054FfC861774EAcc94e0147aA849c3,"37,306.496186798095593991",0.0037
710,0xe8F083765809926761Ec747F9CBE7D92CcD028F9,"37,300.547023999779213506",0.0037
711,0x1B405cca1a4591A51113b3500eC4e8a2b1244C62,"37,269.197624408903632782",0.0037
712,0xA94b40c53432f0576E64873CE1CEAd1aae62Fc90,"37,254.653034695021356194",0.0037
713,0x0c6306c1ff8F0cA8432B761085d5Ce74160A499a,"37,250.047195953698468116",0.0037
714,0x963e1cb864cCbDC2D6CC5630052e828fC5E1D7BF,"36,972.851478048087127734",0.0037
715,0x069e4F3358C2f4432b2c54d7a0b098ffcd12d038,"36,885.963108036303347972",0.0037
716,0xb90349445FD59142848bfCd0ca2360a2B3E536e6,"36,845.716575776314778308",0.0037
717,0x7a278595BdB4776dadCc55e242cf4f3be1A40dE9,"36,824.590894268628279655",0.0037
718,0x2Bf71f3384877b56A9585C5D46CEfcEF44469203,"36,769.149266809753609604",0.0037
719,0x2A052a1e9B0C0d665b55BaAFE671C7A1A93ca513,"36,458.114635011948311204",0.0036
720,0x6e3705e761dA9d375F7b09fE59176c9B8AeEc1D2,"36,378.905198536759627585",0.0036
721,0x36496b79141e3eB115c25d8533156Bc97AF2CA00,"36,310.717423453642551048",0.0036
722,0x4330A001576C0FCc4BCF0cffBdEbf7B8959bbb0A,"36,295.580991365467602944",0.0036
723,0x4AE1360B22a0790a079600A50B463B33c66dCDe6,"36,242.044328681372036964",0.0036
724,0x3B0901965d8CA74C62d3E6d2C483C9b58F851cCF,"36,226.852578183693669775",0.0036
725,0xc49551291110F0Af460b12c7D54D6986AD31bdf7,"36,115.788376182693802297",0.0036
726,0x5878fd9E33aE3cf29d856cAAB3C31579eDef501E,"36,082.224323538100326593",0.0036
727,0x2C9D9677aE51a79F3a4c99c0aeFcac3f7A0F7065,"36,049.910871100817865014",0.0036
728,0x65B44fe08fa5b85dE1f705EE3B00d6a78C44a488,"36,041.384490298146098894",0.0036
729,0x34223719D75CBC336b77cCd8af6B9342bd6Af1cB,"36,010.749803527431808865",0.0036
730,0x37978Ac829108Da659258A33561844340BE88c6e,"36,008.192087149340844316",0.0036
731,0x4197a0BAf914bBB96c5EDA6aA28eFfA37fD384E0,"35,981.540906926382769059",0.0036
732,0x59D088293F09d5119d5B55858b989Ffce4D398dc,"35,892.650262657460209137",0.0036
733,0x380F32D80064F2F63D19c68D973AfD1C6D4faF03,"35,855.960610878348978073",0.0036
734,0xBc42531DFCE662193eA184880766Fb664BF5350A,"35,844.873153007982251131",0.0036
735,0x10d8f599eC37524CE6FAb8db33b67c4e7080cc5c,"35,669.797751083425489616",0.0036
736,0x41a9D9eC66fBEA21eBEAEE1D1758f4Ec650EFE3a,"35,665.658710498600357499",0.0036
737,0x14320885468A1a9100593C2cE3152BCc78e71a90,"35,642.594324017921434655",0.0036
738,0x62A56DF26C95A7dB9E0A155bFCABda0fb63c4d50,"35,527.826946304252787425",0.0036
739,0x67344f9832506fb5A58D8B89428179eADB0614a8,"35,499.585557857396790593",0.0036
740,0xAe5905De19D8E65b45D8179F71C72AF8018721CD,"35,445.052210437568099821",0.0035
741,0x9371b66C542Cd897C5F1a7D00B38f069e546df2E,"35,159.734172674103805158",0.0035
742,0x0d5dA38C9Ec77C50c1aad5e58341338882299E82,"35,000.000000345436939442",0.0035
743,0x877f716b0d04cEA3C2e12bd809DaFb92D62815fF,"34,838.06086790748747648",0.0035
744,0x2DbEf3616c81e6380dd224cDbB34b6600CA4Ee36,"34,587.417385443011198288",0.0035
745,0x0b27a52Df3bc361dBF79fe48DdE1FE70d153d76f,"34,520.777380734975537185",0.0035
746,0x81dcAB1513d88478a3536348d6d7560f2d8762a4,"34,472.251537742315649587",0.0035
747,0xeAFe19bC951CD667C72E0833E061163d9142FDf3,"34,145.456431552230409837",0.0034
748,0x7cb1249c81606457E70628a04f198c17F0C31d18,"34,143.26892152951868966",0.0034
749,0x293A2B0Dc24e9bE9419CD8157Cf2790f52e4B405,"34,020.182945668154128443",0.0034
750,0x293A2B0Dc24e9bE9419CD8157Cf2790f52e4B405,"34,020.182945668154128443",0.0034
751,0xBa0b7A89C7Ea61B8e806988997527010C733f2b8,"33,926.998381578519235896",0.0034
752,0x11Ad965dA923658abBBaC1F0d5149E8ac443d042,"33,914.700463749230026989",0.0034
753,0x0e36C0007Ac0c0D812Ff3e13c52cBbA59A018A00,"33,910.506818608916637368",0.0034
754,0xa4cFbc29134Ed59E7865BE30B79FDe887C9526EF,"33,837.026344009833136578",0.0034
755,0x0e331a293BB22e93e2e5E417d84d755ae185dA02,"33,790.147797505780089519",0.0034
756,0x8aA1a9f914Ea13A10bE5fEfb7C5E16D49B472137,"33,787.97717401007484654",0.0034
757,0x39481f4830F8F96bFEC1f4c9f84cf81cF7069700,"33,784.788835280852734676",0.0034
758,0x06A69b13c046a619bb61c0B42beC9D527763482C,"33,677.373602880219072881",0.0034
759,0xF9eE1BB30CFFc40143E0fbe8345D0B6d34825FFd,"33,539.545944362539659392",0.0034
760,0x6552e0F67Ca1Ea48F4A38b6b6953537052c935Da,"33,496.752106298424725438",0.0033
761,0x6B3a4966420Cb4D38116c325dd2C051DE4BF1A6F,"33,353.821233928883446229",0.0033
762,0xed214079B6508E0090dc090e3Db96e0AD42505E9,"33,323.526700738464534678",0.0033
763,0xad29842B4cB437a11fD952a840378325eE2c4679,"33,223.355910338194049154",0.0033
764,0xF3CBeF9CfcEAA99276bA6b57Dcc2C9E502CCfdce,"33,035.668423679072211515",0.0033
765,0x639400C153E62894Fd391F217089cD3F58ce06eC,"33,000.048769847517537938",0.0033
766,0x525a1fd796cd14e69eA84A8a4a913E9Cd806D429,"32,968.26349005250060674",0.0033
767,0x38a66261b4b07a1e7327E53c7Edf741CC7fD9590,"32,914.060846846279303354",0.0033
768,0x5D73e4a3e1b8454570D0E943847E693f5f23B422,"32,867.711313588131891914",0.0033
769,0x91b9ca5Fbb94aC85814Fef9Cf435477dF2C8Daa4,"32,823.741132564090417343",0.0033
770,0x6E48E2bDeaB3795CD8b007Be6629719a9EcBaD81,"32,803.276973336878959247",0.0033
771,0x917176e92Cac77A9f503897baE9Ca43d8A2EC0fB,"32,472.365082241258871432",0.0032
772,0x9b35000f7E2DD50eDa2729bcF42aC9E64bC926B7,"32,183.005418170228123961",0.0032
773,0xBC2Dda59121652Ab32fc619CdC73c572d103a7cc,"31,871.067026401301645964",0.0032
774,0x669cb986512b9C925F71d6a26873e13022090B06,"31,804.06828255864291205",0.0032
775,0xBE2bf75ADD7f08d256e80456Dca2bD2723390D2A,"31,726.041626333505711236",0.0032
776,0x3e77B0e58F1966D325AA48ca51058aD556Fd071d,"31,694.713612577023936794",0.0032
777,0x1DF431A2AaBa83271edaA1A3Fb286F9F8FaB19DF,"31,482.143055590342011",0.0031
778,0x4E53C57Eec02a0692430584c7C153874C73eB439,"31,244.713512818805996435",0.0031
779,0xb2Db7F03aa0Ec91895A3fe38eC461822A570d234,"31,061.056548497678259015",0.0031
780,0x876bba100e520A5552b13d8924b3Fb86C9Ebc8De,"31,038.11220724045121177",0.0031
781,0x31E631b80630E12d6D2dFCC0ADDDcAD71AC4b200,"30,900.992546638176382451",0.0031
782,0x8BB11cf45F6C45860bca1fD798070f283500b9b8,"30,780.903964294504700366",0.0031
783,0xc117a75dF6Bc1316B55399F37D64Dc457A0B2f46,"30,620.847145363297139218",0.0031
784,0xAb73D686716339ed1F96829e59A5960fA34ECd7a,"30,584.297767931170205196",0.0031
785,0xB968Bb192A6c40B16722Ffe6687eEA79432e6d7E,"30,579.905806064085322206",0.0031
786,0xC2928Df893a5F03B135aDfB358c70204E68d0f67,"30,534.747250577063093065",0.0031
787,0xB9B7432f3663E41FC6C941EF873D69e452645BBa,"30,497.510392971835865174",0.0030
788,0x2c3a5dAd331Ba52B165985F307Bbc70Ff42eA336,"30,417.204712648309083321",0.0030
789,0x566e3A8cBB0ec34Fb431828aA2D1654D136B5e93,"30,359.68433160320268163",0.0030
790,0x2D32fd030cb6Bd1887e9F03b7228AB0E9fA2DC47,"30,286.402406535135525989",0.0030
791,0xc99501ea3A133389E22ee1e2f93207F3Ec5d2634,"30,280.57149409216465544",0.0030
792,0xd481F8Dba3B7E64385fD2298aAcF975AC3Fa28A5,"30,200.564934643298349602",0.0030
793,0x314b2b63F53C3a2E2508C5543dE0E532F635FbAb,"30,180.246572764969299799",0.0030
794,0x79B8216685C5c1fF47674F73299cC7Bc5d3772ba,"30,140.50863902156776056",0.0030
795,0x8aA964d165B3da4966DC5C83D866930099DcbC46,"30,124.620498970636954921",0.0030
796,0x668204DF386cDb3B6296a442e243ccDe3232Fc52,"30,087.075393610700453788",0.0030
797,0x6bb87D6F2b64042cB1018663B927A13830119D02,"30,000.449286853505643651",0.0030
798,0x6683DCD1CB97a8D65B08098deeabB4a20317edD5,"30,000.313683482744783962",0.0030
799,0x453081006A0E8Ff1ca173C555C383fa0b0F9d2eF,"30,000.000443100236946017",0.0030
800,0x0766569CBC0Ed6291551589F66e0d0b2DA3881De,"30,000.000000547052867058",0.0030
801,0xdc9048863faA4c818718cbCd5A9B2F5E52eCBF85,"30,000.000000454725774849",0.0030
802,0x459e0E3031a9502eB8FD22cB64fd7918f6B53A73,"30,000",0.0030
803,0x3990e46c61E1F4D0f8Ba4C8993b9589d03fAE7DF,"29,990.420666501320383743",0.0030
804,0x2da44478194AbEa14B396FB739b2e1bb952B870c,"29,986.615332989054582133",0.0030
805,0x4e9b4157820B70E1E96b5cc196C1a40A706C8D9E,"29,888.524729453134718935",0.0030
806,0x232BF85AAC63257BA4F1404C37E8FE126cD47fC9,"29,792.307606298005056981",0.0030
807,0x7cFb5b3C200a32bD0Ae937A30DA629eF87C936Bc,"29,593.509857275323657721",0.0030
808,0xC5f6D056024B4D0b61AD1aF9B47460Ff86aa3a03,"29,505.2544659208442139",0.0030
809,0xAf61Db40Cd69083A430A87e8A396a77FF788718d,"29,404.416614062650049497",0.0029
810,0xA5edfED101a9d16e4Da450A446861cBB0fFd19c5,"29,214.848690850145205888",0.0029
811,0x4e0D6b1AAdE702e1826fCfeEc4F35273B863D5A7,"29,161.022357206220587419",0.0029
812,0xCBBf21e95Ab0a9646191EBFBf49590A14aEB5E63,"29,153.441809696857572272",0.0029
813,0x3310fd13c6C55F054cC128439e1E51Cd0cb16Fed,"28,950.446257054116290565",0.0029
814,0x380fEEA870DB5EDd638A8fe78A271FA6E707826f,"28,945.513766614948270124",0.0029
815,0xb9Cdfd2258ADd745583BA2002CE8bf2d0c1F15B7,"28,930.71254715936958866",0.0029
816,0x3AF1dFbb5a4d93c6077efCB14551508Ce4c4b260,"28,767.3975936543120656",0.0029
817,0x9484Cc350FF6396eb48CC6542FFD058F59e0Fe09,"28,761.123091591695997088",0.0029
818,0xBB6ec1d863a6CE0D5ABB46d0d9132D50567a29e7,"28,759.779809497037540846",0.0029
819,0xb6Eedd3b6408c085f473491e998CAb9904968520,"28,735.321087442193238596",0.0029
820,0x61c2FC2a652C0440F10c3522b4Cf5500A347C7Ce,"28,697.055542154956441214",0.0029
821,0xE3841dB25c8fF8aa4e6846D71382937729E25F93,"28,475.993715000319984282",0.0028
822,0xBe90dFF08576B8ed396C4bDd6F031559Cc36fE56,"28,465.179870963209753792",0.0028
823,0x044f2a228730502d9B0EcbEF9812B92e6E9f42a1,"28,401.259574658777510332",0.0028
824,0x20E6e3fA871E4D97AE948268ddCC98fCb8E319a3,"28,389.199307353042250003",0.0028
825,0x00900EBEFED24d62c2fC7D1Af7CF52fE9B9e7D5D,"28,343.523082730300625823",0.0028
826,0x237291667D917d046Ee6A84F82c1D26591dCDC4e,"28,280.753465918325076994",0.0028
827,0x756d1771afeF17aFe6fA2a111ec7e83a652b5c4c,"28,223.987721090700458338",0.0028
828,0x2C6B2229895982AcdB6B823d6420EC95306C5561,"28,187.118959196724240244",0.0028
829,0x2e178E56b0cC7415ed06aeE573aE6A63d582673A,"28,152.78875612836411699",0.0028
830,0x2Bb66a6b8ca248bde0a99E4372C6fC37d14Ff5AC,"28,090.392372905899909595",0.0028
831,0xA41F533D1575259c52A2eC2E05d29598a4e9281c,"28,015.998168522862745116",0.0028
832,0xeC7883a4127068b2965B86BEEfB11A5Eed95741b,"28,000.000000627733738328",0.0028
833,0xFD14832CaEd883F5f3B28156cB2A515249B5D403,"27,953.222644500106686559",0.0028
834,0x52dCF8Ef6f97b84260E4293100b188A9e039F9b0,"27,917.427264027601866286",0.0028
835,0xF23EAd5fFa54B1Ae453342235f8D5cCcc7d1029D,"27,904.754251483766240868",0.0028
836,0xA4f1dd1D6900cD38315618e84a001F648d6C6f69,"27,896.907075462764636239",0.0028
837,0xDaB087c3E8963996a558C7098d36cBffe519E94A,"27,816.962254756264918838",0.0028
838,0x9Ed04E233035b847dB554159173F439B06B6B941,"27,710.516261994167584932",0.0028
839,0xF4BC29865bA2D69821E8A5158461fa46e25dddDC,"27,607.312781464258679767",0.0028
840,0x655B53d4c70aafE49cDD2E931d3D4BF8825FccB4,"27,590.82598294222114524",0.0028
841,0xf84159F74af5b20A7425d8a57B9A362c714a380A,"27,564.271138837829697961",0.0028
842,0x1e9Ec5C0F8C7150c92dFaEd64bE9B58eC481b23f,"27,492.549722216408734964",0.0027
843,0xC3153f9Fa3C3c1029c017890b353e0d40955237F,"27,465.20627489350999271",0.0027
844,0x4ada2901B412B52c49D3564959F3979641465601,"27,420.388251724307904835",0.0027
