,account,token_account,quantity,percetange,value
390,6ZTLPkV1VncZrd8bSNiAVuaZ36kskRrSGJtahhNxaAtg,9XGJoLZ9pdqspGTSNng5jSF3ApPCLE2ceGHNmGJK5Zsu,"180,692.360992",0.01807%,$55.31
391,8xkKs2UE3eLhZvkaAQYZZREufKnj8UPxTNEWgMPqGsPH,B98z55rs9byYqTtzQcVQzpChkHoLobctKzBJxkCtaQAm,"180,137.855922",0.01801%,$55.14
392,EUHwuS6AcAoAoDQ3qAHP5vVnHGRwcMQg1XP79BLPrvqK,jpvXfk17gbDWA3npqKyKWxF3pFhxZgMekCc52RHeJpt,"175,747.887912",0.01757%,$53.8
393,GjaQceyWTQJ3NFgUYqeK8N1nUQCh2Vv8F6xvtk7qUD6U,Bbf7Y2i35RQLEnLwJM7wSM8TaQepAgH5d9yxg1sDxA6J,"175,469.448776",0.01755%,$53.71
394,2Tc2gWUbxi7ohcXYDsFTDngbwszzAEtoZzUUqgXe11jZ,8N5vLrdNEX8tRRxk5G9pMLb2LwWNRzkfnH7jaYmaz5ZA,"174,516.989787",0.01745%,$53.42
395,5SMLzQ1erHLBFAgjHKJyrRDehHg7dnYXRh9h77VKeYA4,8fqmrur1ptaZFx3xfBQ3Bx8Wa7C57LqH4rhTekoWEZj1,"172,916.418868",0.01729%,$52.93
396,Bowy9NQuKc8RAFEC9am4RQQiVXL7yMqitTCaeu3VcjBg,3i9ugZpY6VETwBZLNQSXG3VRP9UdUYLS8hxmsftbiXUZ,"172,768.676455",0.01727%,$52.88
397,DeFDv9Nu6viCCWZZ1zfgeBnGEwP7beWYETESucitzqB4,2eDREng34rdh2tNsKTEfHyYxtZMXyurfFyKB7yZJX3df,"172,078.779959",0.01721%,$52.67
398,DfpdGwsaPcog6iqAX6GpuDiMqjCrCjTm4MJXjHthbBkg,HC4mEVX3aMrJRxcBKzu4Y7jaJ1imU4BYLjpc8Kf1gFu3,"171,688.657541",0.01717%,$52.55
399,EmYjnQTKqkdvkzQhopcsxiSPJs8dzDDMSujw7sLb2snX,JBpVBzLCYzYnzc5g6NfRpYRyg68Dov7rX2xEwYdtyQu7,"171,396.996383",0.01714%,$52.46
400,EmYjnQTKqkdvkzQhopcsxiSPJs8dzDDMSujw7sLb2snX,JBpVBzLCYzYnzc5g6NfRpYRyg68Dov7rX2xEwYdtyQu7,"171,396.996383",0.01714%,$52.46
401,5awjFqAkg57BxrAsycta1SwVtbP2STjpJU4NDnkqFj9m,HDpqeS5pupVfPx4Hm6aRtfdheZZAHMcG4hVd9nEHGj2E,"170,366.537114",0.01703%,$52.15
402,DTvg8brRhL3PQm8WcJxqseW37GQiQiXGen7Fip9UA4uE,6zy59H64jJsYusqYfAnaYZSfEnaQndMJ7FqCVZki25sH,"170,269.967929",0.01703%,$52.12
403,2xABN3SLjdvKgK4j9nMujXa6kGpKToZ3Kv1AebxtxteC,86zxszi7UF8jCmeAr8dWN2biDfDbSFMKSoLZ7XSA891N,"170,256.998813",0.01702%,$52.11
404,4sjudFe1f49TJC5VoSxaQvogLQ3nfMU1mneRj4sRdECG,4GjdVmvqyA3qPE6h2bRfbFWYVtSUNSgi6H4cNjd9sECz,"170,168.890617",0.01701%,$52.09
405,GBir4aeqMqhbaavHuDrqijhDme2Mx8QuAozVVBPSEoFL,AcaVYSp2iespsXm6m3MjKUPRni8j6XiGerk5yioukXrV,"170,049.19796",0.017%,$52.05
406,EaT2C3zVeXJGCcvyocCmuCsRjPDPj299xEX5JP3DpXDG,MzSikuGw1vGzNGnAhxqbzBc484Kd9DZBMcp6TgGenEV,"169,571.329993",0.01696%,$51.91
407,7ZZiNw2v1a3Tb5pariS1qxwC2ACUUKd7EjAiFu99ZTZZ,3Mj4oFLWUCtRQtvdLRqM3KmiFjv84FQr8z5VvXPfA7gq,"167,948.90766",0.01679%,$51.41
408,3fnUwbeabY5Ybn26Z3sSSKbkGYdKSY7P9ULFBZQZNKHG,J4647Vdn3QovPW6s4z8b3wcomqNeXRjtqR2wywusvN32,"167,499.708775",0.01675%,$51.27
409,FmRqhrTjYiLM9dsbiX3xVHxXCBc2pBTWHewFeXBSj7iS,7vRkyvBiTFnUMABErf3G2tjJNcQyMb5CBzi7kuE5d9ev,"167,239.514873",0.01672%,$51.19
410,97MJLzogFWEcqvL2DC9xdUHArT6jCdVwGH7oZk7a6eaV,DW5kYybuDQtdbxWG2ZKvLcFSSHBKmJ49uvQy8xmqqZc2,"166,052.54514",0.0166%,$50.83
411,CgvJFxh4MXHyqwfRv9J1QkiaNzrjAKb7naQBjwGxPBhr,FZyTKzjX4hYnwA5RGSa18T28FMHjgHfMrvUjvN4SSiFN,"163,736.830768",0.01637%,$50.12
412,2cMpQuaMh6EiaM2LdTF2HUnnbZWRsoUUNGW8YhDJgV79,AFgfQG9gfTPmJnVYfb4Y7qgMvMvHiM8qqjyQUz9GjJ9s,"163,518.166419",0.01635%,$50.05
413,Hg1jGGbV583onsfUy39DJoNa8qfvn9kdr3eyBW1KMeGP,HCJGZ3QKHKCuJQK2yJC2qZCSd8S53dHZeoRVs9gB8br4,"162,711.371191",0.01627%,$49.81
414,HCECe4dXQxwkG7FG4aqGFGKn2oCggDW5Xy9f7p4Fbgdx,EAjJJ3tfxTjerN1SnrcP6sbXpTT36aPRkAg3VoqSX7DV,"162,602.050117",0.01626%,$49.77
415,FHwLTnyCQ8cCfWBUkGL5UTE2FTMvVuQKcwScK2FC8KDE,2mpJJzZRYhqGJDEdWpsJBkqRuXPRCaks6bLRbz2vqHug,"162,137.585848",0.01621%,$49.63
416,F8wC8V9Y5SJqf5bNidXQ3tLVzPdt1rcj53DTsjAc2aJu,GeYJmBxfYVyKWn54kydizRatvaxUEtN8FpHpknKjZdRx,"160,869.106992",0.01608%,$49.24
417,Hg3krU3yYB9Gd6ytYifmBQ52ivHGfrZJQadFEkVNrtEc,ERdUqjkhRvn9QH1JY4EavcsV2979fDvvDwU2nt1PN9rV,"159,798.944837",0.01598%,$48.91
418,8joKBaEM6pg5K97iHfxY56VJfoJHTnYmprSsu9hSU19V,7i7dtLRt8oWS6TkU4eHWxYxumPEfgGrpJM8UvAYYEPq,"159,474.372467",0.01595%,$48.81
419,4FuGP5SXkJ8yb8t8RKfHzaJDz2jRQS9SdM3mHwXBPNyV,45Lv6jALKbjCbSzpV7BHucanKD8WvykS7ArYyTynkq64,"159,426.68432",0.01594%,$48.8
420,D8u95A5PWzvTuvURAvBVXGXaXUiWJRUnNCrCngYM2CPo,5cNbYjobHZLNrkX22Z6cexwXVNA5KqH6fADJM1mkKcbc,"159,337.151414",0.01593%,$48.77
421,Ac9TjPtaSx6578GD2UWmTowERLtnfCPxBqDKYHdkDUkA,DDtDVmEw9fPCxCunDFiozSdWnBNb7UyNicAtwoTrL8qv,"159,272.137106",0.01593%,$48.75
422,CpAyq9TL4x4bADKK1U53xJ2j9iEH9AjHA3vZUxhT5Kn6,JDA5Z4hs8NmqLeVq62NLkDoXuygFit5yNXfGSKw5X9W5,"159,000.990137",0.0159%,$48.67
423,FkfjcUaqF76m4tRNvQsn1mKsCeFTfCU5cFVbY9j7vzMb,CRrnMFSJmzYcwF9qJoJQhsJspeGyVQXnosLxCQmotdNw,"157,773.334492",0.01578%,$48.29
424,8EyhxCbEpP8pxKrv2692UNToYMSpVgdgFRMVHkvNL8a7,BANaWBQdzcWQq4M46QwoE6F9e4JqwGUHBiamnopqqsAN,"157,584.090533",0.01576%,$48.24
425,8jTgDneU67kV3cseBThTFuw5dnxmiGRavVNJPJUg5Eut,2VzdFcgUhpN6EctVMBWYQJyGgwBRwp9BkEi85JjocJUn,"157,059.285795",0.0157%,$48.07
426,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,2Z83GvEx2HPdYBt2zYWdhPjG6yxLuJrfoA5Fn9dCFWTs,"156,741.273441",0.01567%,$47.98
427,3CijEJM6DVPrUi8L18MaMQK8vJs8xyXzbbRfxp6Z3iYv,93w5sEu3b6nNa1jr3dkxa6YXEt3xtLkRBb5ezj99qkXK,"156,729.574496",0.01567%,$47.97
428,83GgYJZgisRbywn4BrW7ckzyz7vAE4QLpPnRQpcj2kRV,FyYWoGFUCopmG7REr9tJiDD6gv8faEm7bPs7YceKZY3H,"156,317.751535",0.01563%,$47.85
429,BoKPoEKoxeAwVeR75XbpH32M3iqjonVQ5SL7GFZbAt3R,2nV8QqfBQT91SCEN3fQTo2SAU3CVk1D1tN8ypqBj3dKp,"156,273.998549",0.01563%,$47.83
430,9fi3wJs71kyhGEU3bxKRgbCTeEs7GVSeRevVWFZk8z7X,CT5j67iThDzbePsLGHKbXaYpyxtLZ2jD7cGgjYybPAMG,"156,058.72844",0.0156%,$47.77
431,E89d6SLVEBinq5X9b5T5mNxA2AisKckGvQwaqbJkCJN5,6KKD4n5ceQ6WxVrtXithJE5tVuPp39Z2Je8ukdtWw8cg,"154,802.783035",0.01548%,$47.38
432,9y5nABpC9Cvxok1LuqTTtuUE3NpJY75LJEjYNa9SyVqY,7jjeH3eVV5bpfGkyfNEcVjDqZC8dCCxEnbz8wcQmVfXg,"154,584.522679",0.01546%,$47.32
433,6R3Seh43ppMFG6Jamv9Rr4JtyFoPNF9pjtvzzoyeMo3,GD6iDWFhzpqnszH4X2W9SKxuWngnoVWgQfSinaT58uxS,"153,955.069744",0.01539%,$47.12
434,AboWvaE8USMG9GpfrFbZhqCBnoxjJnnNU4SVcGY42jmZ,HcBcxrvMsHSrdHyvhTQYoMsdbiAtHhRtGupTNCTQ7U54,"153,634.281353",0.01536%,$47.03
435,J7RPc4WV93mhxRjoVPFK3ajdi89QJprHLuNVEcrDXbij,FopZRswKdoDT5C1qXTt3x5jkyGHipVpgQ3GDGxQqfR4f,"153,125.083169",0.01531%,$46.87
436,Ad5Y5RqEKWM742cPTMbm86n282bdRJoMtDBuL2GKEbtF,H8KCGvqrWhxSAZTyyWBK6YbKHGdoJWynvA97nMuhmygc,"153,109.76571",0.01531%,$46.87
437,5p6AjjeRnfMPF4oPn9SUfuG2st2qoYQyowP5UHQeJdQX,2X6C8MayiTSBbx2erYX7fwr9zmksEVcXa4y65fLpmiDR,"152,851.567408",0.01528%,$46.79
438,EqkULPrr46a8JLXfhRhJTWCJhsoY1SE4Gv5fMo8jw9ef,8jLb1wu4XGSJocRq6iDy6nJwGggFvRUxgMx5xFwjJpS5,"152,236.94212",0.01522%,$46.6
439,FFVWrTN5Pk99todeEmfSrCPNTBThRm9pduaXLakyhWEW,FFTzr8KFUNzgNKsvCQ95tFKPaFTcqfbNSYz7J3EguphC,"152,138.181591",0.01521%,$46.57
440,8Pww6UZdB9RFM9dPFEHd2z4tCh9dnevMYPCuRnmGz3LP,5fSVXh8jr1S7ppmeVu2Hsg5wJbpbsmZdLEKTSiUTXC2R,"151,438.571611",0.01514%,$46.35
441,G1Fq7TUwdFheXcx42j7RqgBjYYrczZLVQQU16RpqY1sW,JBJEQJ8AEbjoQ9QNaxiYjfqU7bCs7RSeyWNsDC4Zsd1c,"151,171.517895",0.01511%,$46.27
442,6c5pJPz3At9FSJ6S2owE3M9U8aoeNCrcNY2TYhTFMEM9,5jyDRXPwDpF2UgScHmVtWnKnH2dMqkTFsQGY54rfcVxx,"150,310.913864",0.01503%,$46.01
443,5XoHnpKByab6tnjWsKJRR4U9Wyi2jyo2LmHoiKA4Pmo1,EmMzmveARyCK5y7Y96BtKyykUs3xXkfo6RniRtLyzTmC,"148,794.369657",0.01488%,$45.54
444,HtokaWSGeB8vgaJBRo2CVvHM4uGppKwQvBQBWD8mPnVR,DCv6unaJSphSQZwXjTc7DDh9HKphwxNdmG3jJFKdc16f,"148,687.613387",0.01487%,$45.51
445,85gb1Z54bVq6jXpByp8GqYJ9V4YScaRK7tW1WZH2A1Zc,76grnHoN3HFKHaUt5f3QXLduxr1TdwEZtqfQajuRtSDk,"148,644.363404",0.01486%,$45.5
446,9srvLRHDA8W4acwDQjgQFRJkL8aWpZ7CbiQiwVihXLj5,DZAzw6uGvKo3Rp4z5K9mRDnAZNNwDCidg7yaFAJsqZ9v,"146,890.045404",0.01469%,$44.96
447,4pce8HjYfQRHto37V5nHvk9h1LxeeBJa88YS9KpWzUH9,6K3MeFoqd72uVGDbb4iHDGQ9tNznwzDmF12YyqiRuDFV,"146,716.022546",0.01467%,$44.91
448,77ZV4oSHm6YYh3bVxZJ8RooNsgzwCecPVAdm27859F4A,EDUb2C4MnRCKGHrfAV4Ymd1XNWLVJ1Awu5tHEy5N3Gtk,"146,475.390529",0.01465%,$44.83
449,9ipxdexfzonAYP6tPELXAraQES4H39MuHXtN6eBLhLWE,DeA3ivdF8a5qk8b515d4kcdU92pZCFDKFNdDDAKSs9tX,"144,955.384537",0.01449%,$44.37
450,3bKb56xnkhSMkfJ8MjbbgSSF43HAUEYuJqUdSrnVwfDd,4pFnWSddUyyQUg1ZeV58TQsFYuAm8rEcDdnbxBkiS2N1,"144,503.942624",0.01445%,$44.23
451,9JBGHNHXPnT5HksPt4jCXH4E4FQPNNVa84hCNFQxdFP5,X5hJiUaux5PWuozVUfTAvdNh5s7nCpUhyQZFxTjYr9J,"141,408.238728",0.01414%,$43.28
452,7aitcoGV2ii2yhc2o3HGmAWLxw8aEfodzUpUa89aK6cc,FJvcMV5TnpcYvwGnoXFb5ZwW8gt3RTST8Jr5QXih8ztL,"141,083.548834",0.01411%,$43.18
453,Hbc4mu7p8qWsw81DXqpfHDKAZnA34ZFn6Sn6Giif9rPX,7cpDNK4b7Y6ER7Ujv8DhfmV4s8u1nYSk7tPtAtx6HzYh,"138,714.972185",0.01387%,$42.46
454,FoZMPXw6T2LVSASGVuSW1LRVjKJBPNptQBwAV2hC3dV3,8vx4JXdW7WX6Cg2icVvVcApy2HoPcfxjaEV2pkuWEZ83,"138,410.81083",0.01384%,$42.37
455,D3zPpiyf1VvTpMFNoUoDrM5adb3YHnKivD3C5ZStwWWZ,FtWtGYu6noYQC8UzSDTjLtTnHbhtjwP8Q7iFqQ4EimWw,"138,082.964197",0.01381%,$42.27
456,9rATgoeKFE12EDN3gB3DR99FD2Eb9vB9k438XH8Jv5ZS,EJYti4bF7k3aYbW58hY6TwG2xQdzu88jajf1jav1N5r1,"137,191.816734",0.01372%,$41.99
457,BLVL73RwAu15e6cN38xDBBGL13QrcTtpwQGV7bdBCkBm,GAP3vdBBtXagizw393ihw2iqCim7uZTFqDNWwCT3ek9P,"133,131.606478",0.01331%,$40.75
458,HnU68tbfbFeUXeqh32zL2QR7pBZmn31RRZr6fK3T9oox,BUr2MCWnjvBdvXs836tSXQBqTPKnPcSKK35foLUKAnid,"132,666.38799",0.01326%,$40.61
459,CFnYQknN7uAr1KAFyZxxuQDABzgLqM2VT6yu2R66suHW,6bV7mKv6TSLaoqKc5vtiUePcVpGaiqJB6H9zEyxLJwZD,"132,385.453485",0.01324%,$40.52
460,H6unRrtyuDkPb3FqPt5v4hkyyx36fNjLKPvvZCjV7QUu,62EpzYovekyKn2m6KcFB7dX1y9qaPi1pr8SwR19mpfPF,"132,108.60911",0.01321%,$40.44
461,5wzHj5BRhsViwc79VUtPv1DpAbafkFnYLc81hK2AT2be,C9JGtdN3rFex1ZwYUdCJJMyx386UJ5hfRagXS5tQShpP,"132,054.542394",0.0132%,$40.42
462,FyvR94vjmULbjMBvhPiRAEtQfHDBoMsSHKDTEZr96EJz,8n7LXh2nd7tbgXXnGHneCzxZ96jMzFNBcw7jn1mEsgWS,"132,033.975636",0.0132%,$40.41
463,6yXxVgoHBWWc6gPzPshJZ7kohu2hHPz6VJb773HtDVyq,2NJWisxshqE4aaMWXtsRXg5NhuvC5Tj6JMqfZz6QRgjZ,"130,465.536852",0.01304%,$39.93
464,CSzZXfJqYmLf3ckWhb79nQm7vjWyGSzBVewBZxw89tsJ,EUTJZCtjyxxKrVb9oHKr6taj5CRUUeV21Zgv5amAFcQH,"130,243.219373",0.01302%,$39.87
465,2xAYbPkCZ1TmMAo94SshE9BB371eoj5qDioKaUL8ueTk,HduW5bbg3tarVEPZb1V2rCL45QHjEHeEe43aDypkpXQ3,"130,201.841382",0.01302%,$39.85
466,Cvy8VpWMvvCRJoYHgSucaDgbodf27drH28iaUgkBP9BL,5j83rWSkvva6YmJw74FuabZ8j6S576i5KZUeQr5QKLGj,"129,420.875624",0.01294%,$39.61
467,3J3sZVVTpz2gvjF1xDq7rwtnPhV252eddGtDT6NkogxW,G5387Mx8wyVGCygo4HmuthTj6b3P6QagafuexqxdaTpH,"128,607.955064",0.01286%,$39.37
468,6v5FUPgs1xv7JvRCDkmp331xXnsNSJkGb1ESRDKEYakb,HnS5hT6xSdaeyUZECu5ritf1aEpWPPQynYbNncGnYsee,"128,337.572119",0.01283%,$39.28
469,6qMRwKxxS9c52B21xaoSAmZELw9rGFrcmdXTLD3JGdUY,FT8jx36ebkFdiRWtTS9WvxjNkidZ6E9WTTvww2K992zW,"127,362.520243",0.01273%,$38.98
470,8Avuyt1TS2XhvvYLhm8zZQwQgfpKYPG818szYcWHWQyC,4THWn4r3DU7ntG5J6sLnkLKVrVbE4ZxrU8zSeE2NV7LS,"127,241.222237",0.01272%,$38.95
471,AoKB3u9132g8p7UiFznfDThbA2Vohfav8sJseuKFj32j,GEJv8Y2KYLNhsJx6MQQCDp3QgL9sYe7sX2rsEzyWkTEE,"127,235.278356",0.01272%,$38.94
472,Dm7hsUPDGEudBGy95Aq25WteQZUaV86gW8pVPjq9yJh,HL9aNECwiq9mvXkvMbKyRtrmXDcD78bUGgJy5T4MXMu9,"126,778.537493",0.01268%,$38.81
473,GY6AQLHQJx12e1Eb4QoRAQryuevZsqxXrkHTrcHFTZBm,7wUhmeZ4sCcLLn5JkemymHZc26MWzhR5yKHDe45FjzT2,"126,733.912281",0.01267%,$38.79
474,5tBGacYkQ8LVgxujQwWkSDJig3L7Yq4eus7KueVKhcxP,5Rr9EPzbmftRUGjJfPQ69RNUvukdoKyYZn1ppZTZrc2N,"126,460.010521",0.01264%,$38.71
475,3Yb1gSBYABWnkLEhBJsZRW4CPCSERZv28gD5Bg1nLA9k,BYAcbE9D5wbUVpbhjLbjsX2uc7LJt6gxhdS3xVG7zsXk,"125,685.015831",0.01257%,$38.47
476,25AR8MJaHNRqiJkYa67MobLbfxWo9WGKbWvL9A6DHEZ9,G3a98wbuHMa3B3hnHKNRn4XpYR2PxSo1yD7EaS77rPn1,"125,619.847397",0.01256%,$38.45
477,CRhYgSbbMkzoz6HfchxtmWtYudSsgHn7J3Pv3nTTe63Q,EvLzSDH6UMJgFHRD5o6FYuoFTKWWVBCvFKSg8LS4uKUE,"125,157.35298",0.01251%,$38.31
478,69i7YozWNvodkUvkzsZ19zAGKbCQug2WWTkmKUxyyEAY,Boh3Bbybj8T2Tx73fHR5cWvmkdLAhmczkv5HkDTYtMhq,"125,150.460843",0.01251%,$38.31
479,F2LAjspdZEgsDGKiedRQcgx6MaidtmyoFxDX31tXWYuC,BC1bEQy4NvgeaVifRETsn7fNVNeaYqL1bYbe56xLn1gA,"124,559.71848",0.01245%,$38.13
480,ASGF4iLizyk6vPzwEsh2cj9svj8kdTpcvNpipbb3zDgy,91WFRMRhdRk4jbKsV2NZRKwpLD8BSC3UFnzQrkomkZ5M,"124,222.26062",0.01242%,$38.02
481,2pWCcTAyrmkyeKs2LQDrZhYeGYQRWgZSfbnrRZdRLPX6,8jjpXGUWtfdXhAYNRbU89zdf6tyt6mAA1vfkmyZ8EZaX,"123,699.306746",0.01237%,$37.86
482,DPiu9T5qnHg9SE75sYqhpEkWx2Ss9WbHXJ1bek6EBdEL,GS9VWcvpS6HHqXMM8VepkMwVijgmVzFKEysiYFAPig2X,"123,601.160161",0.01236%,$37.83
483,32pUCib2cSwy1aodhrkYNGqqjonaS96ew1Ji1qJmK7Tf,7JkHnYyBaudFWVokLRHx7JBJGeu4UUZFBhC8WdybeDmw,"123,559.048467",0.01235%,$37.82
484,8UGizRhxpEnS6jY5zAJRW2Q71o64zKYjFYjpgCh9PsAV,8sYbRWQMQkQB9KpND7Tu7Wmu6EUsRVEkzFJMtog2NbBX,"122,141.522133",0.01221%,$37.39
485,DEoXA58GFkjQ7LUQcpCVxL37L92J9hCkbjUFyQFWZqFs,HGGw4MZNgGcmqqpYJ3mswrwSYJY1tjMbF8y5v6gii7mN,"121,891.077436",0.01219%,$37.31
486,69SbDQuC89fvWwMi4JdW25ApBRp2p8xjMi1QTVCov93j,9PsCb5iJPVJMuDM5K1wMYmKqnuxAY5WjFzyYmnuirL3w,"121,647.600331",0.01216%,$37.23
487,Hyj1mVjFVfbMyENsrgqoqyCF6kRzRjMs5Fk1VyUUJFr3,BfCXSrtGRYeKqsLpenmpzpoTX22Bx3UpYUWeXfr2wL16,"121,617.890174",0.01216%,$37.23
488,2TMT4oyvebCS8ZisMMSHa5hFpNachnkJ4LoTu9FnnwBj,7XV1uyMWrHcxx7qQVFGhs1Hv35FGouFb2rWypUscYNRz,"121,399.088998",0.01214%,$37.16
489,2qz2uakERZgsw6xpSiVfyCqvwGqCwBi8mBuosqakH3rc,6Q9yqzuVPLh57j53pR6eoSEfd3KG69BwHGHRTD44rcfd,"121,057.179042",0.0121%,$37.05
490,6YbZ9jrdnfe9LeyS1zWrG5LLA66PMkYE496RtP7QR1yk,ESvC5xQM4Gg4pCKLrizkpVP9XL8E59tAaYixEFQA33z2,"120,042.835226",0.012%,$36.74
491,2LVzW3NyoUTg8iBSA6TTdLs9HXcq8drLmQBXLoZB4Saj,6U7LPEZFYbAEbY1FkhykuhemZp6A6hvAqgit4oDtceDE,"119,873.482418",0.01198%,$36.69
492,EWhvHZx1pWP5nndnFtSrN5e5NWcevQgZ1H8mefHwp6MW,6vPySjLRUhaKgq7agFZYxcVBuLWxyDj7bi82U1Yizr3r,"119,352.488",0.01193%,$36.53
493,BU1ALWRQnk2kR6FLovZCDJRb1rUFK7hnTuZpzLtJDFAQ,76KRGch7XgaVpQ54gKS9gRMYjaQrExkhMUMQoQabqe22,"119,242.017357",0.01192%,$36.5
494,4qjn4JVShHHZzNiWiXRH2z5w8fqf4G1dKN2oQpkQosBq,G6wyKwCjo9fZ8f2AEPzurxtkjeHP1fPVv5xNBjCry3sx,"118,103.233332",0.01181%,$36.15
495,BKfbWGKJCuqDkptqHwCsD7EgUVZUrhrEeNHvSXRxDmde,Dqbciph63CsyiYHqGKxtHgdEDxugTj5aKjJMsd8sqEi3,"117,550.897286",0.01175%,$35.98
496,AWdf33gs6KeQVdzzCuu3wjsQMb9Z3FZLRsNa7aWdAgy8,3Po7tEhWKqucXAxfAMYCoXMKnPTVn8c1F1PMQCLzcf9A,"116,989.094663",0.0117%,$35.81
497,7n432JwwZPUWR2WdiAA3xvaAPrqQFLMpbuuuVWR5ZAQ6,9qVuk1JYM9UbgGJdg3DtJew5nFURnBEeE8Ro4jVrdjxi,"116,215.10732",0.01162%,$35.57
498,AznCHcmBKzRoe8MbW32U6wVfwEsP3iUz75vQbZaybtP,847nnegXD9rrgJ9CuwubyHE4sJMaCfToTYNcTXCCtqrS,"116,144.018582",0.01161%,$35.55
499,G8HjjP6XMxL1K1Apdow6ZhZrbVZtx4Rsqw5n4csDZRxf,DGg1WLpZoE25Bzipd9efp6EVQqw6YTFz9stT2RxX7Xdy,"116,000",0.0116%,$35.51
500,DcyHrgLFSJBT22wKvjyazdVnoJ3Cosh3M2fkxuSDi3Xy,6wRmZXz68HueEU1GCbMfbr4UpxcRc1DRK8tYg1MYC2pB,"115,346.963263",0.01153%,$35.31
501,AASWQZCzVaCp8QtyyYBeDEnpvLypGu3m9NBzEGQETq8W,g7V4WHwV3TojG6BjcjL1uH4hXXCbkBnsvGcUqjBGdWh,"115,254.705206",0.01152%,$35.28
502,6DAaWueXPD4ZCgrtLsVZ1uDXryYsW3abtL4eqGAPx64r,FcqsUiHnPUyd1QXY2MZUznvp6yNsvMkgC5uY6zyw3WEQ,"114,041.367096",0.0114%,$34.91
503,N5j6Qsmpbzj9a9Fxfz81XG39Pbz2DqM2pvYNGSyrsaY,CWmEMaWRangbs63hEivj4paMKUwYhCwJgzRitxFcaTHs,"113,679.827717",0.01136%,$34.8
504,7yrh2D2msKJxo7Ui5L8TtH3s2mVqCKQjcZzr1cLHG7Dz,7hwwC8pvVbF1nwNUqRxiuiAMcXcMb8PsqT1XhXWz73Sw,"113,548.716817",0.01135%,$34.76
505,DqirkJ9opsWGh72bW26GnpTxdnifhXjUyTZkzHZ9ZAbE,3a8ULAepG4W81xiFmtyGdVrQVw2fygEdUvcWexw2j9aZ,"113,115.29857",0.01131%,$34.62
506,3BxbPBJFhAeojrW2yj7fhzmHzFFH9gGsQHDQC82hW5cU,4tV4777ptGEfnUVhdFpcUJRhmB7ijtqKk9F39WrjY6qq,"112,476.65678",0.01124%,$34.43
507,CAmLWDTS2uj7TUPjG15G4FRpVHnjxSskB3NymT89HAUo,3x4RRqRQhkPZ4xvqkEofaAUX3eoaon5ntoSnRUsXvPNU,"111,966.932068",0.01119%,$34.27
508,34ZRsKWESnfQhetndnj5mbg8aYC5SdNHSvbnLscFHjPc,6C4QcZicq1np4stFX7RtpJxiMqMvcycc9EEZarm5w8Pr,"111,263.898774",0.01112%,$34.06
509,89rpBkKxDsRtMPjDMHjJceWmfVQzugUMZcUUU25egzL1,9oGfyt9p15xVrDdikXXQK7i577H6dV8tZpRanhYMM3Jk,"110,412.507801",0.01104%,$33.8
510,3qDn53CU47kL5p1togjoyKRD5WaiamEooUKRgrKADoAq,4VqykJLQjMsxkp2sJag2c1sTnFchvTM4DNG66g1J3wp4,"110,375.681625",0.01103%,$33.78
511,F52kjrcy9vGb5SrF5CFdnHGMAqJbJdFLEoWYQSJxRTUg,62GLAtdVZAhrvagW59ZethZP85NVL1MpY1xLgK5kJTt5,"110,238.050022",0.01102%,$33.74
512,5mfj3w6rpEhLJCtZaYkx1PHWmi4HU8ewEyv2KtJ1TRc,xFCSoB6Mr3RPaage19Fe3DtvNBvBgab3PHRW3ZjzQu9,"110,083.968748",0.01101%,$33.69
513,62pxAS4UE2d96qykd9E3NiM8qzVX4jPzXzqiVZj6N5ja,A4tcswmeQ6EpA81qWCu3y8rzVqpGB7s8CnreuJXixiVQ,"109,944.001666",0.01099%,$33.65
514,gTYiNcmSzuSWcidLv3LXdfHVs2Mgjb8X5ZMrNwCi4P7,A1EjnHfv6uTzo3koSMe1kcKmw5dHw1CPaszow1vr6GTw,"109,707.837602",0.01097%,$33.58
515,4FYUTKh35C9XGSULzCMxi7D1ToSXCSSzwRP4YLMoMSQM,84S3MCRMChHXhPr93RRVH5twWd1MqPtFekSTMmGF9Px3,"109,284.406493",0.01093%,$33.45
516,3VEAbED26uhRFeEyaYjZczEW7z7PmWLc1osDvCRhH4tM,8sudavN2GLLtSK3bUwL9YMPr2FezQgy2rVX72pUrDkML,"109,143.05952",0.01091%,$33.41
517,GU9Ubvrgt44keFYPHrQBysA7ND65LZjmtmPDG8BL4JiS,JBDu2gXRhMJU8P5odoaZshYgBvhgBKMWVjgza5Np9u9V,"108,756.948196",0.01087%,$33.29
518,B6tK9TedqbPiVhowvAqA3xo5DESuXyyBhDuyfaP5whcD,H2sSQfJmDpv8CPtREzmiLviJwR9na5bgWrNd9SuDgoKU,"108,242.783364",0.01082%,$33.13
519,Hi3KmNjm6Arsh2hQJaZfohUKfcTw4ZRLP4RTT3cb2FSz,F2ct3AqMve8MCvNJufEKMCgwYiFfibpzK5iTt4BC7YuK,"108,156.358036",0.01081%,$33.1
520,HfPRtsfEEWA4MiwA8yknZ23jqsQ45TWG2nzqKCSm3y44,AWtdrAry4yTrYh5oDuDG7tkyjJNA8Hiaxao88C3iiGAF,"107,043.595544",0.0107%,$32.76
