  ,address,quantity,percetages,value
1594,0xCc284338550CFC215fAb6bb26F0C845176861E9A,536.454786411931019985,0.0005,$0.28
1595,0xCc284338550CFC215fAb6bb26F0C845176861E9A,536.454786411931019985,0.0005,$0.28
1596,0x28dB7579128d91b79d48d930b2dF243fD179CA25,533.041192928421470893,0.0005,$0.28
1597,0x28dB7579128d91b79d48d930b2dF243fD179CA25,533.041192928421470893,0.0005,$0.28
1598,0x7BA056Cb20fE450dAcc07d1dEFfA121808BaB0A2,529.67980841167198853,0.0005,$0.28
1599,0x7BA056Cb20fE450dAcc07d1dEFfA121808BaB0A2,529.67980841167198853,0.0005,$0.28
1600,0x11735a8A9f8b6Dabc29f0cc67422f84142b43882,527.604386269356345343,0.0005,$0.28
1601,0x11735a8A9f8b6Dabc29f0cc67422f84142b43882,527.604386269356345343,0.0005,$0.28
1602,0x4d5401b9E9dCD7C9097e1Df036c3AfaFC35d604f,522.966122894677131872,0.0005,$0.27
1603,0x4d5401b9E9dCD7C9097e1Df036c3AfaFC35d604f,522.966122894677131872,0.0005,$0.27
1604,0x3c4FecAa765D129eD3561DCa35B17b38982dC39e,521.928088940401415667,0.0005,$0.27
1605,0x3c4FecAa765D129eD3561DCa35B17b38982dC39e,521.928088940401415667,0.0005,$0.27
1606,0x126929081280dC120C9382e1c17db59a3742535F,515.402494687064976905,0.0005,$0.27
1607,0x126929081280dC120C9382e1c17db59a3742535F,515.402494687064976905,0.0005,$0.27
1608,0x1ff9A7f53f6Dcc39bB8EC419f16AF067aA370A4a,515.331511176063447266,0.0005,$0.27
1609,0x1ff9A7f53f6Dcc39bB8EC419f16AF067aA370A4a,515.331511176063447266,0.0005,$0.27
1610,0x52312d153e3200515376AD62a12773046bE3019d,508.152120775809677667,0.0005,$0.27
1611,0x52312d153e3200515376AD62a12773046bE3019d,508.152120775809677667,0.0005,$0.27
1612,0x2868A43155fCDBaBb29bAE150d397A76FaFAB80E,506.453525469830029688,0.0005,$0.26
1613,0x2868A43155fCDBaBb29bAE150d397A76FaFAB80E,506.453525469830029688,0.0005,$0.26
1614,0x81B546e2229777c84F49295cbbfebdE97ca33686,502.21289657072325702,0.0005,$0.26
1615,0x81B546e2229777c84F49295cbbfebdE97ca33686,502.21289657072325702,0.0005,$0.26
1616,0x20F028FeCbE9d05ca38061E9FEc6b262D76e526F,495.575064911128000174,0.0005,$0.26
1617,0x20F028FeCbE9d05ca38061E9FEc6b262D76e526F,495.575064911128000174,0.0005,$0.26
1618,0xe81cB096c25aCcD30f03b4ca36401F0339bA7117,494.999999010000068936,0.0005,$0.26
1619,0xe81cB096c25aCcD30f03b4ca36401F0339bA7117,494.999999010000068936,0.0005,$0.26
1620,0x782Fd995a857270C57b35DC4013570Da255ecb4f,492.78539924057402306,0.0005,$0.26
1621,0x782Fd995a857270C57b35DC4013570Da255ecb4f,492.78539924057402306,0.0005,$0.26
1622,0x6e0Ea681810C3812b3679e76eC4684ef887A0639,490.876825192086311492,0.0005,$0.26
